matrix,implementation,rows,cols,nnz,avg_nnz_per_row,long_rows,warmup_runs,measured_runs,mean_ms,stddev_ms,min_ms,gflops,effective_bandwidth_gb_s
mc2depi,cpu,525825,525825,2100225,3.99415204678,0,10,100,1.61855006,0.0195693816197,1.581408,2.5951931323,19.4696480379
mc2depi,simple,525825,525825,2100225,3.99415204678,0,10,100,0.0441753600538,0.00069831305913,0.0430079996586,95.0858124277,713.352420029
mc2depi,adaptive,525825,525825,2100225,3.99415204678,0,10,100,0.049162240997,0.000674785069186,0.0481280013919,85.4405721712,683.774769382
mc2depi,cusparse,525825,525825,2100225,3.99415204678,0,10,100,0.0561664003879,0.000490877591271,0.0552960000932,74.7858144904,561.05785278
