matrix,implementation,rows,cols,nnz,avg_nnz_per_row,long_rows,warmup_runs,measured_runs,mean_ms,stddev_ms,min_ms,gflops,effective_bandwidth_gb_s
rail4284,cpu,4284,1096894,11284032,2633.99439776,3439,10,100,15.08109064,0.30804123324,14.634521,1.49644773967,8.98209521006
rail4284,simple,4284,1096894,11284032,2633.99439776,3439,10,100,6.01597948074,0.57844052413,5.82656002045,3.75135322058,22.5166645654
rail4284,adaptive,4284,1096894,11284032,2633.99439776,3439,10,100,0.320215040445,0.00357192276067,0.311295986176,70.4778387942,423.081088919
rail4284,cusparse,4284,1096894,11284032,2633.99439776,3439,10,100,0.124569598436,0.000733164827906,0.122879996896,181.168313002,1087.42256297
