matrix,implementation,rows,cols,nnz,avg_nnz_per_row,long_rows,warmup_runs,measured_runs,mean_ms,stddev_ms,min_ms,gflops,effective_bandwidth_gb_s
cant,cpu,62451,62451,4007383,64.1684360539,0,10,100,3.42175196,0.0296346377066,3.382176,2.34229894326,14.2728077812
cant,simple,62451,62451,4007383,64.1684360539,0,10,100,0.105891838595,0.000862224040304,0.104447998106,75.6882315608,461.206535347
cant,adaptive,62451,62451,4007383,64.1684360539,0,10,100,0.11343872115,0.0008558743256,0.111616000533,70.6528239982,432.725364869
cant,cusparse,62451,62451,4007383,64.1684360539,0,10,100,0.0670208003372,0.000532285210548,0.0655359998345,119.58624725,728.699265814
