matrix,implementation,rows,cols,nnz,avg_nnz_per_row,long_rows,warmup_runs,measured_runs,mean_ms,stddev_ms,min_ms,gflops,effective_bandwidth_gb_s
webbase-1M,cpu,1000005,1000005,3105536,3.1055204724,266,10,100,4.3631053,0.176535092931,4.000209,1.42354391493,11.2916119627
webbase-1M,simple,1000005,1000005,3105536,3.1055204724,266,10,100,0.666337271929,0.0043834948616,0.659456014633,9.32121353804,73.9362693271
webbase-1M,adaptive,1000005,1000005,3105536,3.1055204724,266,10,100,0.130621441156,0.00122914237014,0.12800000608,47.5501720472,407.793020263
webbase-1M,cusparse,1000005,1000005,3105536,3.1055204724,266,10,100,0.0751308830827,0.000645258936894,0.0737280026078,82.67002523,655.742219158
