matrix,implementation,rows,cols,nnz,avg_nnz_per_row,long_rows,warmup_runs,measured_runs,mean_ms,stddev_ms,min_ms,gflops,effective_bandwidth_gb_s
cop20k_A,cpu,121192,121192,2624331,21.654325368,0,10,100,2.12673236,0.0368667673527,2.073839,2.46794664844,15.4915007735
cop20k_A,simple,121192,121192,2624331,21.654325368,0,10,100,0.0865689595044,0.000673608001694,0.0849919989705,60.6298381088,380.57839887
cop20k_A,adaptive,121192,121192,2624331,21.654325368,0,10,100,0.0929075216502,0.000808463243367,0.0911360010505,56.4934023293,359.831404457
cop20k_A,cusparse,121192,121192,2624331,21.654325368,0,10,100,0.0767897617817,0.00107442172602,0.0747520029545,68.3510650147,429.045164819
